title,title_sentiment_score,text_sentiment_score,date,rating
" Looking for some thrilling and bone-chilling experience? GONE GIRL is the place you need!
",0.5255,0.7184,2020-08-03 00:00:00,8
" i don't understand the point of this -_-
",0.0,-0.2263,2020-08-03 00:00:00,6
" Cheap fiction
",0.0,0.8317,2020-08-02 00:00:00,2
" Boring
",-0.3182,-0.6486,2020-08-02 00:00:00,1
" Shocking Thriller
",-0.3182,-0.9451,2020-07-31 00:00:00,8
" Makes you wish you had dementia
",0.4019,0.4423,2020-07-30 00:00:00,10
" Why does it have to be 2 hours and a half?
",0.0,0.6705,2020-07-29 00:00:00,9
" Another Overrated David Fincher thriller with flawed Climax..
",0.1027,-0.9787,2020-07-17 00:00:00,6
" Good movie.
",0.4404,0.2382,2020-07-12 00:00:00,7
" Would've been a 9/10 if the ending was better
",0.4404,0.6249,2020-07-12 00:00:00,8
" Gone girl
",0.0,0.5413,2020-07-11 00:00:00,8
" Gone Girl is a very shocking psychological thriller, where even marriage is a devilish game of psychopaths.
",-0.6629,0.7026,2020-07-10 00:00:00,9
" Confusing
",-0.2263,-0.9144,2020-07-07 00:00:00,5
" Deserves 0 for the ending!!
",0.0,-0.8364,2020-07-06 00:00:00,1
" End felt unfinished.
",0.0,0.2975,2020-07-06 00:00:00,7
" Made me rethink of the act of marriage!
",0.0,0.7495,2020-07-05 00:00:00,10
" I really liked it but...that ending sucked
",0.024,0.9358,2020-07-02 00:00:00,7
" Fincher's laziest film, by leaps and bounds.
",-0.5719,0.9039,2020-06-25 00:00:00,3
" An outstanding prodigy of modern cinema
",0.6124,0.8765,2020-06-21 00:00:00,10
" Amazing Movie
",0.5859,0.9889,2020-06-21 00:00:00,8
" Ridiculous, misogynistic
",-0.3612,-0.9848,2020-06-19 00:00:00,6
" Yes!
",0.4574,0.829,2020-06-09 00:00:00,8
" Amazing Amy psycho girl would've been a better name
",0.7717,0.4019,2020-06-08 00:00:00,9
" The successful plot twists and unique story make this worth a watch if you're into crime or mystery.
",0.3453,0.8338,2020-06-05 00:00:00,8
" a brief evaluation
",0.0,0.3832,2020-06-01 00:00:00,8
" Nick and Amy are a perfect match.
",0.5719,0.1779,2020-05-31 00:00:00,9
" gone with love
",0.6369,-0.1545,2020-05-31 00:00:00,9
" Bad ending
",-0.5423,0.098,2020-05-29 00:00:00,7
" Awful ending
",-0.4588,-0.0277,2020-05-27 00:00:00,3
" Amazing David Fincher psychological thriller
",0.6369,0.8807,2020-05-26 00:00:00,9
" The distance between a cool girl and a gone girl is called marriage.
",0.3182,0.9998,2020-05-26 00:00:00,8
" Total crap
",-0.3818,-0.7177,2020-05-23 00:00:00,1
" marriage story
",0.0,0.9725,2020-05-21 00:00:00,8
" Gone Love
",0.6369,0.8591,2020-05-21 00:00:00,7
" Mixed feelings, hear me out.
",0.0,0.9669,2020-05-18 00:00:00,9
" Strange
",-0.2023,0.0,2020-05-17 00:00:00,6
" Is marriage the grave for love?
",0.3818,-0.8235,2020-05-17 00:00:00,9
" now every couple feels no good
",0.1779,-0.4215,2020-05-16 00:00:00,8
" Didn't care for the book and the film is no better
",-0.233,-0.4019,2020-05-16 00:00:00,5
" How is this ending possible
",0.0,-0.9701,2020-05-16 00:00:00,1
" A well put story
",0.2732,0.872,2020-05-12 00:00:00,9
" Chilling love
",0.6249,-0.989,2020-05-12 00:00:00,8
" This is so good, a bit weird ending though
",0.4171,0.7267,2020-05-09 00:00:00,8
" Executed to Perfection.
",0.5719,-0.079,2020-05-07 00:00:00,10
" Great Movie!! Excellent ending!!
",0.8741,0.6731,2020-05-05 00:00:00,8
" Definately one of the better thrillers!
",0.5093,0.9727,2020-05-05 00:00:00,9
" Not bad
",0.431,0.0451,2020-05-04 00:00:00,7
" Brilliant but Unsatisfying
",0.34,0.7941,2020-05-04 00:00:00,7
" exciting
",0.4939,0.0772,2020-04-30 00:00:00,8
" Illogical, overrated but except for the ending watchable
",0.0,-0.1323,2020-04-27 00:00:00,5
" Nothing Made Sense And Nothing Felt Real
",0.0,0.8582,2020-04-26 00:00:00,2
" Amy Dunne is dark and passionate.
",0.5267,0.9846,2020-04-26 00:00:00,8
" Well... it's not SEVEN... and it's not THE GAME!!!
",0.0,-0.7088,2020-04-23 00:00:00,1
" APPEARANCE vs REALITY: low raters missed the point
",-0.5106,0.9598,2020-04-21 00:00:00,10
" Just. No.
",-0.296,0.417,2020-04-19 00:00:00,1
" Marriage is like a fence, people inside want to go out, people outside want to come in
",0.4767,0.7592,2020-04-17 00:00:00,10
" Great Movie
",0.6249,0.9716,2020-04-17 00:00:00,9
" When Devil is dressed as an angel
",-0.6597,-0.6427,2020-04-13 00:00:00,8
" Sucks to high heaven
",0.2023,0.0258,2020-04-12 00:00:00,1
" Shockingly good film by David Fincher.
",0.296,-0.9921,2020-04-09 00:00:00,9
" Gone Lover
",0.5859,0.9268,2020-04-09 00:00:00,7
" Marriage is the interweaving of love and hate
",0.128,0.7845,2020-04-06 00:00:00,7
" A masterpiece in suspense
",0.6249,0.9829,2020-04-05 00:00:00,10
" Avarage
",0.0,0.5484,2020-04-04 00:00:00,5
" Gone Girl: Covering a Public Secret
",0.0,-0.9981,2020-04-04 00:00:00,4
" gone girl
",0.0,0.2263,2020-03-31 00:00:00,9
" Hot
",0.0,0.3612,2020-03-31 00:00:00,10
" Watching this movie made me feel sick
",-0.5106,-0.71,2020-03-30 00:00:00,2
" Thought-provoking
",0.0,0.9937,2020-03-30 00:00:00,8
" Fair but not fair enough
",-0.2006,0.6808,2020-03-28 00:00:00,8
" Need more movies like this one!!!
",0.5653,0.968,2020-03-28 00:00:00,8
" Not so much
",0.0,-0.8481,2020-03-28 00:00:00,5
" ""You know me in your marrow""
",0.0,0.8056,2020-03-24 00:00:00,10
" Makes me scared of getting married
",-0.4404,-0.4254,2020-03-19 00:00:00,9
" Hateful psychopath wife
",-0.4939,0.8673,2020-03-19 00:00:00,8
" Great movie
",0.6249,0.8248,2020-03-18 00:00:00,8
" Reverse Surprise
",0.2732,0.8671,2020-03-18 00:00:00,9
" David Finchers masterpiece
",0.6249,0.9973,2020-03-18 00:00:00,10
" Final half an hour took it from a 9 to a 7/10.
",0.0,0.8959,2020-03-16 00:00:00,7
" incredible but not as good as prisoners
",-0.8205,0.627,2020-03-16 00:00:00,9
" David Fincher hits the ball out of the park.
",0.0,0.9917,2020-03-14 00:00:00,9
" b e a u t i f u l
",0.0,0.8885,2020-03-12 00:00:00,9
" David fincher!
",0.0,0.9606,2020-03-12 00:00:00,10
" Dark and Twisted
",0.0,0.8957,2020-03-10 00:00:00,8
" Not a Normal movie.
",0.0,-0.5423,2020-03-03 00:00:00,7
" Intense and good quality.
",0.4939,0.9657,2020-03-03 00:00:00,9
" WHAT A BORING ANNOYING MOVIE
",-0.6124,-0.0534,2020-03-02 00:00:00,6
" Fincher's weakest movie
",-0.5106,0.9575,2020-03-01 00:00:00,8
" The worst ending of s film EVER.
",-0.6249,-0.4588,2020-02-24 00:00:00,2
" Gosh that was Awesome!
",0.6588,0.9831,2020-02-22 00:00:00,10
" Yet another modern film with an unending.
",0.0,-0.0299,2020-02-17 00:00:00,5
" Best in its class l
",0.6369,0.7711,2020-02-17 00:00:00,10
" Octopus and Scrabble
",0.0,-0.902,2020-02-13 00:00:00,1
" Poor
",-0.4767,0.4215,2020-02-13 00:00:00,6
" A really great thriller
",0.7245,-0.1531,2020-02-11 00:00:00,9
" Fincher does it again
",0.0,0.9783,2020-02-10 00:00:00,8
" Great movie, but definitely not for date night! lol ( C+Movie ) My Ratings 8/10
",0.8777,-0.7579,2020-02-08 00:00:00,8
" Gone Girl (2014)
",0.0,0.9413,2020-02-06 00:00:00,9
" How is it rated 8/10?!? Poor movie.
",-0.5792,-0.9862,2020-02-01 00:00:00,3
" Not good enough , you can't love it or hated
",-0.8742,-0.9675,2020-01-26 00:00:00,7
" Is there something nasty in the woodshed? Oh no. Just another plot hole
",-0.7003,0.7543,2020-01-26 00:00:00,3
" Yeesh, what a movie
",0.0,0.6124,2020-01-25 00:00:00,8
" Dated/absurd concept with an unrealistic ending
",0.0,-0.8231,2020-01-11 00:00:00,5
" Totally worth watching
",0.2944,0.8319,2020-01-05 00:00:00,8
" Fincher is one of this decade's best director
",0.6369,0.8078,2020-01-03 00:00:00,9
" Alright, good movie.
",0.5994,-0.3353,2020-01-02 00:00:00,7
" I'm jealous if you haven't watched this movie
",-0.4588,0.8883,2020-01-01 00:00:00,10
" This movie = terrible
",-0.4767,-0.5439,2020-01-01 00:00:00,1
" well made but disposable
",0.1406,-0.7783,2020-01-01 00:00:00,6
" It's very good
",0.4927,0.9074,2019-12-29 00:00:00,10
" Thrilling and unexpected
",0.4767,0.5563,2019-12-27 00:00:00,8
" Could have been much more.
",0.0,-0.5667,2019-12-27 00:00:00,5
" 5 stars for credibility of the plot, but a final 8 stars for the juicy viciousness of this surprising, suspenseful story.
",-0.4497,-0.9214,2019-12-23 00:00:00,8
" Such a waste Ending
",-0.4215,-0.9042,2019-12-23 00:00:00,1
" Criminal Mastermind
",-0.5267,0.6486,2019-12-22 00:00:00,8
" Good thriller movie that comes once in a while.
",0.5106,0.6908,2019-12-21 00:00:00,10
" Ben Aflac is great, solid film
",0.6908,0.8748,2019-12-20 00:00:00,8
" Masterpiece
",0.6249,0.8316,2019-12-15 00:00:00,10
" Makes no sense
",-0.296,0.9466,2019-12-14 00:00:00,7
" A huge twisted plan
",0.3182,0.2862,2019-12-09 00:00:00,9
" Great film, terrible ending.
",0.25,-0.5106,2019-12-08 00:00:00,8
" Overrated
",0.0,-0.0258,2019-12-08 00:00:00,7
" Perfectly plotted with a tiny loophole
",0.6369,0.1531,2019-12-02 00:00:00,9
" My wife watches this every single week
",0.0,-0.3402,2019-12-02 00:00:00,5
" Twists And Turns Galore
",0.0,-0.5176,2019-12-01 00:00:00,7
" Interesting story but poor ending
",-0.5106,-0.2846,2019-11-23 00:00:00,7
" Make more movies like this.
",0.4173,0.7902,2019-11-16 00:00:00,9
" Potentially Great Film Ruined By Ending
",0.25,0.2807,2019-11-09 00:00:00,6
" The book was a 10, the movie was awful.
",-0.4588,0.6476,2019-11-08 00:00:00,2
" It's all over the place!
",0.0,0.9207,2019-11-08 00:00:00,6
" What Did I Just Watch!?
",0.0,0.7537,2019-11-04 00:00:00,1
" Not so credible
",0.0,-0.6184,2019-11-02 00:00:00,5
" Super Boring
",0.3818,-0.9654,2019-10-29 00:00:00,3
" A MUST WATCH !!
",0.0,0.9499,2019-10-27 00:00:00,9
" Disgusting great movie
",0.1779,0.3011,2019-10-27 00:00:00,9
" Enjoyable
",0.4404,-0.2973,2019-10-23 00:00:00,7
" Clever and perfectly done thriller
",0.8225,0.9618,2019-10-20 00:00:00,10
" Don't watch it
",0.0,-0.4574,2019-10-18 00:00:00,1
" Please go
",0.3182,-0.6369,2019-10-14 00:00:00,1
" Nice thriler
",0.4215,0.6179,2019-10-09 00:00:00,9
" It's realistic until the ending.
",0.0,0.8519,2019-10-07 00:00:00,9
" Comes close to the book's brilliance--and that's a big compliment.
",0.4767,0.9807,2019-10-06 00:00:00,9
" A great movie, but
",0.3716,-0.1646,2019-10-05 00:00:00,9
" Unwatchable due to poor sound editing
",-0.4767,-0.5256,2019-10-01 00:00:00,2
" ""Alas, I Have Returned""
",0.0,0.9629,2019-09-29 00:00:00,10
" Better Than Average Mystery - Gone Girl
",0.4404,-0.0867,2019-09-16 00:00:00,6
" Stinks
",-0.25,-0.7506,2019-09-13 00:00:00,2
" Nice movie! Who was the worst? The wife or the husband?
",-0.4501,-0.8031,2019-09-12 00:00:00,9
" ok chick flick. Bad Chemistry
",-0.3182,-0.5638,2019-09-11 00:00:00,5
" Gone Girl
",0.0,0.9894,2019-09-11 00:00:00,7
" Good movie but not for family
",0.2382,-0.7003,2019-09-10 00:00:00,8
" A movie for today
",0.0,-0.6689,2019-09-07 00:00:00,7
" Reminiscent of botched Season 8 of Game of Thrones
",0.0,-0.9998,2019-09-05 00:00:00,1
" Marvelous Work by David Fincher
",0.5994,-0.7655,2019-08-25 00:00:00,8
" For the novel fans: this does the book justice!
",0.7177,0.9318,2019-08-21 00:00:00,9
" Original idea, some plot holes.
",0.3182,0.891,2019-08-19 00:00:00,6
" It is not what you would think it is
",0.0,0.8658,2019-08-18 00:00:00,8
" Gone mad is better name for this masterpiece
",0.6783,0.9403,2019-08-10 00:00:00,8
" Great film but the ending was terrible
",-0.3818,0.9139,2019-08-09 00:00:00,8
" Movie Review Profits
",0.4404,0.9228,2019-08-06 00:00:00,7
" Masterpiece with loopholes!
",0.6588,0.6493,2019-08-03 00:00:00,9
" Unpredictable
",0.0,0.7841,2019-07-30 00:00:00,9
" Captivating to its core
",0.0,0.997,2019-07-24 00:00:00,10
" Disappointed
",-0.4767,-0.6249,2019-07-24 00:00:00,3
" Omg, seriously?!!!!
",0.0,-0.5824,2019-07-20 00:00:00,6
" Garbage - Avoid
",-0.296,-0.5888,2019-07-12 00:00:00,1
" What a bitch!
",-0.6239,0.4454,2019-07-09 00:00:00,9
" A Critical Analysis
",-0.3182,0.8288,2019-07-05 00:00:00,8
" One of the worst movies ever
",-0.6249,-0.7845,2019-07-03 00:00:00,1
" I thought this film is new type .
",0.0,-0.1739,2019-07-03 00:00:00,5
" Just perfect
",0.5719,0.9441,2019-07-01 00:00:00,10
" my notes
",0.0,0.9862,2019-06-26 00:00:00,9
" bad ending
",-0.5423,-0.5719,2019-06-18 00:00:00,1
" Sick and Twisted
",-0.5106,0.128,2019-06-18 00:00:00,8
" Absolutely overrated!
",0.0,0.1984,2019-06-14 00:00:00,2
" It felt like it lasted FOR EVER
",0.3612,-0.9652,2019-06-13 00:00:00,1
" good movie
",0.4404,0.6361,2019-06-10 00:00:00,9
" Incredible acting with all sorts of twists when you think you have it figured out!
",0.0,0.8566,2019-06-02 00:00:00,9
" Utter crappy lengthy movie serving no purpose
",-0.7003,0.7269,2019-06-02 00:00:00,2
" Fincher's expert style on full display.
",0.0,0.8519,2019-05-26 00:00:00,10
" A drama/thriller for the ages
",0.0,0.9379,2019-05-25 00:00:00,10
" David Fincher As usual he did not disappoint
",0.3089,0.9014,2019-05-24 00:00:00,7
" An excellent movie with psychological content
",0.5719,-0.2565,2019-05-23 00:00:00,10
" Funny and entertaining
",0.7003,0.9734,2019-05-22 00:00:00,9
" Pretty good, but marred by the ending
",0.4678,0.7725,2019-05-16 00:00:00,7
" Everything great but the end
",0.3716,0.0,2019-05-05 00:00:00,9
" Very compelling thriller
",0.4351,0.0,2019-04-30 00:00:00,9
" Mostly good
",0.4404,0.6608,2019-04-27 00:00:00,7
" Absolutely horrible
",-0.5849,-0.6597,2019-04-27 00:00:00,1
" Too long, about spouse distrust!
",-0.4753,-0.9768,2019-04-25 00:00:00,5
" 2:20h wasted of your life
",-0.4939,0.443,2019-04-21 00:00:00,1
" DON'T GET FOOLED BY THE RATING!!!
",0.4696,0.9468,2019-04-16 00:00:00,5
" Black Comedy at Top
",0.5106,0.5093,2019-04-12 00:00:00,8
" That's David Fincher for you.
",0.0,0.802,2019-04-09 00:00:00,9
" Not bad but not good
",-0.2924,-0.7962,2019-04-07 00:00:00,5
" A story about mass media and moral panic
",-0.5106,-0.9657,2019-04-01 00:00:00,8
" Creative
",0.4404,0.54,2019-03-27 00:00:00,10
" Wrost movie I've ever seen
",0.0,-0.9897,2019-03-19 00:00:00,1
" A silver screen adaptation, equal of the titular novel's level of quality and intrigue.
",0.0,0.9794,2019-03-11 00:00:00,8
" Decent if you haven't read the book
",0.0,0.8674,2019-03-03 00:00:00,6
" The holes hold the clues to solving this mystery
",0.34,-0.9902,2019-03-01 00:00:00,6
" Below expectation
",0.0,0.0,2019-02-22 00:00:00,4
" The whole film is ups and downs
",0.0,-0.8208,2019-02-19 00:00:00,8
" One major flaw in a flawless movie
",0.5106,0.9582,2019-02-18 00:00:00,10
" Overlong, slow at times, but well made
",0.3919,0.7145,2019-02-13 00:00:00,7
" Love this film
",0.6369,0.9619,2019-02-12 00:00:00,9
" It's riveting, shocking and hits every target it aims at.
",-0.4019,-0.4215,2019-02-10 00:00:00,10
" Good stuff for controversial discussions about the plot
",0.2732,0.5666,2019-02-09 00:00:00,8
" A tad too much.
",0.0,0.3291,2019-02-05 00:00:00,7
" a mixture of wicked thrills and dark humour
",0.296,0.9607,2019-02-04 00:00:00,9
" Awful
",-0.4588,-0.8553,2019-02-03 00:00:00,1
" Great premise, weak characters.
",0.296,0.9724,2019-02-01 00:00:00,6
" The Real Lady Killer
",-0.6486,-0.2975,2019-01-31 00:00:00,10
" A short review *GONE GIRL*
",0.0,0.9453,2019-01-25 00:00:00,9
" Great story with a twist !
",0.6588,0.8779,2019-01-16 00:00:00,8
" An amazing psychological thriller
",0.6369,0.9336,2019-01-16 00:00:00,8
" Dope ass movie!
",-0.5848,0.1779,2019-01-15 00:00:00,9
" Over-rated
",0.0,0.9772,2019-01-15 00:00:00,7
" Scared by woman
",-0.4404,-0.5081,2019-01-14 00:00:00,6
" A shocking and clever ride.
",0.0772,0.9732,2019-01-13 00:00:00,8
" IMDB need to sort out these ridiculous repetitive trollish one star reviews
",-0.5423,-0.4468,2019-01-10 00:00:00,8
" Incredible
",0.0,0.9929,2019-01-08 00:00:00,10
" Unrealistic
",0.0,0.6486,2019-01-07 00:00:00,6
" Good rithm bad conclusion
",-0.1531,-0.6249,2019-01-07 00:00:00,7
" Horrible
",-0.5423,-0.8882,2019-01-05 00:00:00,1
" Why do people like this so much.
",0.3612,0.3182,2019-01-05 00:00:00,4
" Great movie
",0.6249,0.8979,2019-01-02 00:00:00,10
" Utter drivel.
",0.0,-0.2869,2019-01-01 00:00:00,1
" It's clever, funny, something a little different.
",0.7096,0.9972,2019-01-01 00:00:00,9
" Can't believe this has so high review score!
",0.0,0.7269,2019-01-01 00:00:00,1
" Omg this woman is nuts
",-0.3182,0.9342,2018-12-31 00:00:00,8
" Gone Horribly Overrated
",-0.5267,0.9393,2018-12-29 00:00:00,3
" Depressing but beautiful and riveting at the same time
",0.6757,0.9513,2018-12-29 00:00:00,8
" Great plot
",0.6249,0.8074,2018-12-28 00:00:00,8
" I understand a lot of the reasons listed in some of the 1/10 reviews...
",0.0,0.7615,2018-12-28 00:00:00,6
" Lost souls
",-0.3182,0.3612,2018-12-28 00:00:00,6
" Fantastic!
",0.5983,-0.5581,2018-12-27 00:00:00,9
" Horrible
",-0.5423,-0.8714,2018-12-27 00:00:00,1
" It's the kind of films you start disbelieving in the idea of marriage from.
",0.0,0.9271,2018-12-17 00:00:00,8
" Hit and Miss
",-0.1531,0.7614,2018-12-02 00:00:00,2
" Most suspensfull film I've ever seen.
",0.0,0.9607,2018-11-30 00:00:00,9
" One huge plot hole
",0.3182,0.871,2018-11-27 00:00:00,9
" torn
",-0.25,-0.7704,2018-11-19 00:00:00,1
" Meaningless End
",-0.4404,-0.9575,2018-11-16 00:00:00,5
" Intense thriller
",0.1779,-0.415,2018-11-12 00:00:00,8
" Disappointing ending/flaws
",-0.4939,-0.2584,2018-11-05 00:00:00,6
" Massively Overrated
",0.0,0.9022,2018-11-05 00:00:00,3
" Great movie until the last 15 minutes
",0.6249,-0.7574,2018-11-04 00:00:00,6
" Great storyline, good do with better acting
",0.872,0.0,2018-10-13 00:00:00,3
